TwoTheta Intensity
85.5739 2.156
85.6002 2.396
85.6265 2.177
85.6528 2.156
85.6790 2.417
85.7053 2.521
85.7316 2.156
85.7578 2.458
85.7841 2.333
85.8104 2.458
85.8367 2.490
85.8629 2.354
85.8892 2.250
85.9155 2.135
85.9417 2.167
85.9680 2.625
85.9943 2.260
86.0206 2.271
86.0468 2.375
86.0731 2.500
86.0994 2.552
86.1257 2.385
86.1519 2.385
86.1782 2.542
86.2045 2.271
86.2307 2.510
86.2570 2.104
86.2833 2.500
86.3096 2.198
86.3358 2.479
86.3621 2.188
86.3884 2.250
86.4146 2.427
86.4409 2.292
86.4672 2.365
86.4935 2.292
86.5197 2.208
86.5460 2.469
86.5723 2.354
86.5986 2.521
86.6248 2.354
86.6511 2.292
86.6774 2.406
86.7036 2.219
86.7299 2.573
86.7562 2.313
86.7825 2.469
86.8087 2.677
86.8350 2.500
86.8613 2.448
86.8875 2.375
86.9138 2.229
86.9401 2.375
86.9664 2.396
86.9926 2.750
87.0189 2.313
87.0452 2.198
87.0715 2.271
87.0977 2.625
87.1240 2.313
87.1503 2.385
87.1765 2.281
87.2028 2.635
87.2291 2.677
87.2554 2.479
87.2816 2.385
87.3079 2.417
87.3342 2.365
87.3604 2.385
87.3867 2.344
87.4130 2.396
87.4393 2.250
87.4655 2.823
87.4918 2.417
87.5181 2.396
87.5444 2.438
87.5706 2.438
87.5969 2.146
87.6232 2.427
87.6494 2.188
87.6757 2.469
87.7020 2.427
87.7283 2.313
87.7545 2.302
87.7808 2.427
87.8071 2.552
87.8333 2.458
87.8596 2.500
87.8859 1.938
87.9122 2.240
87.9384 2.125
87.9647 2.656
87.9910 2.271
88.0173 2.448
88.0435 2.250
88.0698 2.375
88.0961 2.292
88.1223 2.448
88.1486 2.563
88.1749 2.615
88.2012 2.313
88.2274 2.438
88.2537 2.385
88.2800 2.385
88.3062 2.552
88.3325 2.385
88.3588 2.448
88.3851 2.573
88.4113 2.375
88.4376 2.083
88.4639 2.219
88.4902 2.344
88.5164 2.323
88.5427 2.448
88.5690 2.260
88.5952 2.198
88.6215 2.542
88.6478 2.104
88.6741 1.990
88.7003 2.521
88.7266 2.333
88.7529 2.677
88.7791 2.438
88.8054 2.208
88.8317 2.552
88.8580 2.698
88.8842 2.188
88.9105 2.344
88.9368 2.115
88.9631 2.448
88.9893 2.656
89.0156 2.271
89.0419 2.583
89.0681 2.635
89.0944 2.448
89.1207 2.490
89.1470 2.615
89.1732 2.469
89.1995 2.583
89.2258 2.469
89.2520 2.240
89.2783 2.167
89.3046 2.396
89.3309 2.240
89.3571 2.313
89.3834 2.385
89.4097 2.375
89.4360 2.323
89.4622 2.292
89.4885 2.438
89.5148 2.302
89.5410 2.333
89.5673 2.177
89.5936 1.958
89.6199 2.396
89.6461 2.208
89.6724 2.333
89.6987 2.281
89.7249 2.240
89.7512 2.479
89.7775 2.500
89.8038 2.552
89.8300 2.302
89.8563 2.417
89.8826 2.594
89.9089 2.552
89.9351 2.500
89.9614 2.552
89.9877 2.500
